Company Name,CIK,Filing Year,10-K URL,Assets,Revenues,NetIncomeLoss,OperatingExpenses,OperatingIncomeLoss,Debt,Liabilities,StockholdersEquity,CashAndCashEquivalentsAtCarryingValue,GrossProfit,AssetsCurrent,AssetsNoncurrent,Fraud Label,Current Ratio,Debt Ratio,Profit Margin,Return on Assets,Operating Margin,Equity Ratio,Cash Ratio,log_Profit Margin,log_Cash Ratio,log_Operating Margin,log_Return on Assets,log_Equity Ratio,log_Debt Ratio,Clipped Current Ratio
"Roadrunner Transportation Systems, Inc.",1440024,2023,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
TKO Group Holdings,1973266,2020,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Cincinnati Financial,20286,2022,https://www.sec.gov/Archives/edgar/data/20286/000002028622000012/cinf-20211231.htm,570.0,9630.0,2946.0,0.0,0.0,12230.0,1092.0,13105.0,900.0,0.0,0.0,570.0,0,0.4128622469233823,21.45614035087719,0.3059190031152648,5.168421052631579,0.2233420892746644,22.99122807017544,0.8241758241758241,0.2669070098768166,0.6011282818396931,0.20158653081798458,1.8194428979764719,3.177688266461586,3.1115640890791125,0.4128622469233823
Cummins,26172,2020,https://www.sec.gov/Archives/edgar/data/26172/000002617220000009/cmi201910-kdocument.htm,0.1,23571.0,8.0,0.0,2700.0,31.0,560.0,7507.0,1129.0,5980.0,761.0,1578.0,0,1.3589285714285717,310.0,0.000339400110305,80.0,0.1145475372279496,75070.0,2.0160714285714287,0.00033934252711635444,1.1039551330786053,0.10844852634640285,4.394449154672439,11.22618961137882,5.739792912179234,1.3589285714285717
Eni S.p.A.,1002242,2020,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
"SAExploration Holdings, Inc.",1514732,2023,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
TJX Companies,109198,2023,https://www.sec.gov/Archives/edgar/data/109198/000010919823000004/tjx-20230128.htm,478.0,48.0,3498.0,0.0,3883.0,0.0,4346.0,6364.0,5477.0,0.0,478.0,769.0,0,0.1099861942015646,0.8947368421052632,72.875,7.317991631799163,80.89583333333333,13.313807531380752,1.2602393005062127,4.302374475726262,0.8154706928584947,4.40544811451397,2.1184208352850087,2.661224633046094,0.6390799592896695,0.1099861942015646
CME Group,1156375,2019,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000010/cme-2018123110k.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Regeneron Pharmaceuticals,872589,2022,https://www.sec.gov/Archives/edgar/data/872589/000180422022000007/regn-20211231.htm,332.4,0.0,8075.3,7124.9,8946.8,1980.0,2206.8,18768.8,2885.6,0.0,332.4,222.8,0,0.1506253398586187,5.956678700361011,0.1073492330321496,24.2939229843562,0.2233420892746644,56.46450060168472,1.3075947072684428,0.10196908096790831,0.8362057297892145,0.20158653081798458,3.230564168634465,4.051167376305012,1.9397021622270278,0.1506253398586187
Walgreens Boots Alliance,1618921,2019,https://www.sec.gov/Archives/edgar/data/1618921/000161892119000069/wba-2019831x10k.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Tractor Supply,916365,2021,https://www.sec.gov/Archives/edgar/data/916365/000091636521000052/tsco-20201226.htm,133659.0,10620352.0,748958.0,0.0,996928.0,0.0,119701.0,1923840.0,1341756.0,3761549.0,133659.0,30484.0,0,1.1166072129723228,0.8947368421052632,0.0705210147460272,5.603498455023605,0.0938695817238449,14.393643525688503,11.209229663912582,0.06814545963121744,2.5021921955436683,0.08972148457519577,1.8875995775384333,2.7339546661393475,0.6390799592896695,1.1166072129723228
Regions Financial Corporation,1281761,2023,https://www.sec.gov/Archives/edgar/data/1281761/000128176123000012/rf-20221231.htm,249.0,1352.0,2245.0,216.0,0.0,31367.0,51348.0,15947.0,1543.0,0.0,0.0,9029.0,0,0.4128622469233823,125.9718875502008,1.6605029585798816,9.016064257028113,0.2233420892746644,64.04417670682732,0.0300498558853314,0.9785151870927145,0.02960720484228603,0.20158653081798458,2.304190229775274,4.175066680687344,4.843965704082887,0.4128622469233823
Interpublic Group of Companies (The),51644,2020,https://www.sec.gov/Archives/edgar/data/51644/000005164420000013/ipg12311910k.htm,22.8,10221.3,17.9,9135.3,1086.0,500000000.0,742.8,2775.9,1192.2,0.0,412.4,467.9,0,0.5551965535810447,21929824.56140351,0.0017512449492725,0.7850877192982455,0.106248715916762,121.75,1.6050080775444266,0.0017497133077619108,0.9574357759853316,0.10097475658611904,0.5794675564881542,4.81014976667463,16.90335816602607,0.5551965535810447
FAB Universal Corp.,1074909,2019,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Paramount Global,813828,2022,https://www.sec.gov/Archives/edgar/data/813828/000081382822000005/viac-20211231.htm,2343.0,0.0,88.0,24632.0,6297.0,12.0,2323.0,22402.0,6267.0,0.0,1176.0,3824.0,0,0.5062419285406802,0.0051216389244558,0.1073492330321496,0.0375586854460093,0.2233420892746644,9.561246265471617,2.6978045630650023,0.10196908096790831,1.307739282207892,0.20158653081798458,0.036870535808327616,2.3571912888781905,0.0051085679427224405,0.5062419285406802
"Digital Turbine, Inc.",317788,2019,https://www.sec.gov/Archives/edgar/data/317788/000162828019007512/fy2019form10-k.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
GoDaddy,1609711,2019,https://www.sec.gov/Archives/edgar/data/1609711/000160971119000012/a201810-kx10kdocument.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Royal Caribbean Group,884887,2022,https://www.sec.gov/Archives/edgar/data/884887/000088488722000008/rcl-20211231.htm,286026.0,76.0,,897308.0,3870334.0,0.0138672,887575.0,5085556.0,2701770.0,0.0,286026.0,1398624.0,0,0.322255584035152,4.848230580436743e-08,0.1073492330321496,3.5925394548063125,50925.44736842105,17.780047967667276,3.0439906486775765,0.10196908096790831,1.3972319887612825,10.83813766226051,1.5244331292093392,2.932795027965741,4.8482304629100483e-08,0.322255584035152
Baxter International Inc.,10456,2022,https://www.sec.gov/Archives/edgar/data/10456/000162828022003432/bax-20211231.htm,839.0,0.0,11.0,0.0,1710.0,0.0,2479.0,9077.0,2951.0,5105.0,839.0,1213.0,1,0.3384429205324727,0.8947368421052632,0.1073492330321496,0.0131108462455303,0.2233420892746644,10.818831942789034,1.190399354578459,0.10196908096790831,0.7840838808927906,0.20158653081798458,0.013025643017155869,2.469694186687875,0.6390799592896695,0.3384429205324727
Cognizant Technology Solutions Corporation,1058290,2019,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Apex Global Brands Inc.,844161,2020,https://www.sec.gov/Archives/edgar/data/844161/000156459020020246/apex-10k_20200201.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Qualcomm,804328,2022,https://www.sec.gov/Archives/edgar/data/804328/000080432822000021/qcom-20220925.htm,733.0,7029.0,12936.0,28340.0,15860.0,1945.0,1486.0,18013.0,2773.0,0.0,1625.0,1200.0,0,1.0935397039030956,2.6534788540245566,1.84037558685446,17.648021828103683,2.256366481718594,24.574351978171897,1.866083445491252,1.0439362923214164,1.0529464446455092,1.180611997616743,2.9257400722660014,3.2415899734197797,1.2956798243644663,1.0935397039030956
Brown & Brown,79282,2020,https://www.sec.gov/Archives/edgar/data/79282/000156459020006075/bro-10k_20191231.htm,10021.0,2392171.0,398514.0,1866242.0,0.0,0.0,337717.0,3350279.0,542174.0,0.0,152142.0,104864.0,0,0.4505014553605533,0.8947368421052632,0.1665909335076798,39.7678874363836,0.2233420892746644,334.3258157868476,1.605409262785113,0.15408576358397014,0.9575897695007354,0.20158653081798458,3.7078946988681687,5.815102643609611,0.6390799592896695,0.4505014553605533
"L3 Technologies, Inc.",1039101,2019,https://www.sec.gov/Archives/edgar/data/1039101/000103910119000005/lll-123118x10k.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Eversource Energy,72741,2021,https://www.sec.gov/Archives/edgar/data/72741/000007274121000005/es-20201231.htm,1076556.0,8904430.0,1212686.0,6915696.0,1988734.0,1053186.0,809214.0,14063566.0,0.0,0.0,1076556.0,5493330.0,0,1.3303724354744233,0.9782918863486896,0.1361890654427066,1.1264495297968709,0.2233420892746644,13.063478351335185,1.275229357798165,0.12767973729833557,0.8220808639358385,0.20158653081798458,0.7544537014994341,2.643581249195146,0.6822337887184671,1.3303724354744233
ConocoPhillips,1163165,2023,https://www.sec.gov/Archives/edgar/data/1163165/000116316523000006/cop-20221231.htm,1199.0,78494.0,,53928.0,0.0,805.0,728.0,48003.0,6458.0,0.0,1199.0,1989.0,0,1.646978021978022,0.6713928273561302,0.1073492330321496,3.5925394548063125,0.2233420892746644,40.03586321934946,8.87087912087912,0.10196908096790831,2.289588919476778,0.20158653081798458,1.5244331292093392,3.714446397033184,0.5136573071772412,1.646978021978022
NiSource,1111711,2022,https://www.sec.gov/Archives/edgar/data/1111711/000111171122000007/nix-20211231.htm,7.7,12.3,3.9,3892.7,1006.9,57.4,182.7,6947.3,84.2,0.0,206.2,2286.0,0,1.1286261631089218,7.454545454545454,0.3170731707317072,0.5064935064935064,81.86178861788618,902.2467532467532,0.4608648056923919,0.2754119798599665,0.3790285930265174,4.417174022439527,0.40978476925268076,6.805995775497905,2.134704220354885,1.1286261631089218
LKQ Corporation,1065696,2023,https://www.sec.gov/Archives/edgar/data/1065696/000106569623000008/lkq-20221231.htm,1.0,12794.0,1149.0,0.0,1581.0,0.0,218.0,5453.0,278.0,5223.0,230.0,204.0,0,1.055045871559633,0.8947368421052632,0.0898077223698608,1149.0,0.1235735501016101,5453.0,1.275229357798165,0.08600127918493801,0.8220808639358385,0.11651427565546824,7.047517221357296,8.604104563405533,0.6390799592896695,1.055045871559633
Host Hotels & Resorts,1070750,2021,https://www.sec.gov/Archives/edgar/data/1070750/000156459021008676/hst-10k_20201231.htm,360.0,70.0,9.0,2573.0,953.0,0.0,71.0,6321.0,2335.0,0.0,0.0,360.0,0,0.4128622469233823,0.8947368421052632,0.1285714285714285,0.025,13.614285714285714,17.558333333333334,32.88732394366197,0.12095261041766245,3.523041019493309,2.6819995239022676,0.0246926125903715,2.9209189244753215,0.6390799592896695,0.4128622469233823
"Cardinal Health, Inc.",721371,2020,https://www.sec.gov/Archives/edgar/data/721371/000072137120000089/a20q410k063020form10-k.htm,7.0,152922.0,3.0,0.0,4098.0,16.0,2231.0,1789.0,2771.0,6868.0,1707.0,1185.0,1,0.7651277454056477,2.2857142857142856,1.961784439125829e-05,0.4285714285714285,0.0267979754384588,255.57142857142856,1.242043926490363,1.961765196386568e-05,0.8073879170050319,0.026445198293444768,0.35667494393873234,5.547407099806832,1.1895840668738362,0.7651277454056477
Host Hotels & Resorts,1070750,2021,https://www.sec.gov/Archives/edgar/data/1070750/000156459021008676/hst-10k_20201231.htm,360.0,70.0,9.0,2573.0,953.0,0.0,71.0,6321.0,2335.0,0.0,0.0,360.0,0,0.4128622469233823,0.8947368421052632,0.1285714285714285,0.025,13.614285714285714,17.558333333333334,32.88732394366197,0.12095261041766245,3.523041019493309,2.6819995239022676,0.0246926125903715,2.9209189244753215,0.6390799592896695,0.4128622469233823
Palantir Technologies,1321655,2021,https://www.sec.gov/Archives/edgar/data/1321655/000119312521060650/d65934d10k.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
"USA Technologies, Inc.",1682149,2023,https://www.sec.gov/Archives/edgar/data/1682149/000141057823000276/wisa-20221231x10k.htm,890.0,3365.0,16151.0,18439.0,18044.0,2465.0,0.0,0.01,2897.0,395.0,890.0,148.0,1,inf,2.769662921348315,4.799702823179792,18.14719101123596,5.362258543833581,1.1235955056179776e-05,inf,1.7578066788568996,inf,1.8503834312678942,2.9521560213812075,1.1235891933309594e-05,1.3269855866795968,407.4193548387096
Brixmor Property Group Inc.,1581068,2019,https://www.sec.gov/Archives/edgar/data/1581068/000158106819000005/brx10k12312018.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
ON Semiconductor,1097864,2019,https://www.sec.gov/Archives/edgar/data/1097864/000119312519045025/d664850d10k.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Ulta Beauty,1403568,2020,https://www.sec.gov/Archives/edgar/data/1403568/000155837020003272/ulta-20200201x10k11b4b7.htm,103567.0,7398068.0,705945.0,0.0,901094.0,583.0,246088.0,1902094.0,392325.0,2681064.0,103567.0,23356.0,0,0.4208535158154806,0.0056292062143346,0.0954228860832314,6.816312145760715,0.1218012594639573,18.36583081483484,1.5942467735119144,0.09114048604975193,0.9532962137950145,0.11493566080849305,2.056212850708731,2.963510214955518,0.005613421442484984,0.4208535158154806
Nvidia,1045810,2023,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000017/nvda-20230129.htm,791.0,26974.0,4368.0,11132.0,4224.0,1250.0,4120.0,22101.0,3389.0,15356.0,791.0,3820.0,0,0.1919902912621359,1.5802781289506953,0.1619337139467635,5.522123893805309,0.1565952398606065,27.940581542351453,0.8225728155339805,0.1500856120063584,0.6002491377563118,0.14548055110201108,1.875200073476996,3.365244815761339,0.9478971950421909,0.1919902912621359
Belden Inc.,913142,2020,https://www.sec.gov/Archives/edgar/data/913142/000091314220000008/bdc-12312019x10k.htm,0.0,2131278.0,239.0,0.0,207207.0,0.02875,283799.0,959847.0,407480.0,793505.0,29172.0,12446.0,1,0.1027910598698374,inf,0.0001121392891964,inf,0.0972219485210282,inf,1.4358049182696204,0.00011213300205632849,0.8902772638287083,0.09278148400174557,inf,inf,inf,0.1027910598698374
Procter & Gamble,80424,2021,https://www.sec.gov/Archives/edgar/data/80424/000008042421000100/pg-20210630.htm,2095.0,76118.0,46.0,0.0,17986.0,8889.0,10523.0,46654.0,0.0,0.0,2095.0,9964.0,0,0.1990877126294782,4.242959427207637,0.0006043248640269,0.0219570405727923,0.23629102183452,22.2692124105012,1.275229357798165,0.0006041423332911319,0.8220808639358385,0.2121157858790979,0.02171945623344463,3.1471311310388517,1.6568861150915688,0.1990877126294782
North American Oil & Gas Corp.,1120916,2023,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
"Life Partners Holdings, Inc.",49534,2019,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
"Sequential Brands Group, Inc.",1648428,2022,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
"Tandy Leather Factory, Inc.",909724,2023,https://www.sec.gov/Archives/edgar/data/909724/000114036123015325/brhc10050479_10k.htm,106.0,0.0,1227.0,45109.0,1388.0,0.0,2681.0,51463.0,7975.0,46497.0,106.0,387.0,1,0.0395374860126818,0.8947368421052632,0.1073492330321496,11.575471698113208,0.2233420892746644,485.5,2.9746363297277134,0.10196908096790831,1.3799332545442111,0.20158653081798458,2.5317482260666417,6.1872369016260595,0.6390799592896695,0.0395374860126818
Freeport-McMoRan,831259,2022,https://www.sec.gov/Archives/edgar/data/831259/000083125922000009/fcx-20211231.htm,80.0,22845.0,4306.0,14479.0,8366.0,3.1,273.0,13980.0,8068.0,0.0,523.0,1460.0,0,1.915750915750916,0.03875,0.188487634055592,53.825,0.3662070474939812,174.75,29.553113553113555,0.17268160309893596,3.419466597056652,0.312038321766647,4.004146294303952,5.169062530690774,0.0380180671875209,1.915750915750916
Costco,909832,2023,https://www.sec.gov/Archives/edgar/data/909832/000090983223000042/cost-20230903.htm,1709.0,176630.0,,0.0,8114.0,1081.0,4278.0,25058.0,13700.0,0.0,1709.0,3718.0,0,0.3994857410004675,0.6325336454066706,0.1073492330321496,3.5925394548063125,0.0459378361546736,14.662375658279696,3.2024310425432443,0.10196908096790831,1.4356631774909936,0.04491393381424149,1.5244331292093392,2.751261381373735,0.4901331916998204,0.3994857410004675
"Williams-Sonoma, Inc.",719955,2023,https://www.sec.gov/Archives/edgar/data/719955/000162828023009175/wsm-20230129.htm,31967.0,0.0,1127904.0,0.0,1498422.0,0.0,247594.0,1701051.0,367344.0,3677733.0,31967.0,116407.0,0,0.1291105600297261,0.8947368421052632,0.1073492330321496,35.283385991804046,0.2233420892746644,53.21271936684706,1.4836546927631526,0.10196908096790831,0.9097311418328684,0.20158653081798458,3.5913599503243208,3.9929155555788833,0.6390799592896695,0.1291105600297261
HCA Healthcare,860730,2020,https://www.sec.gov/Archives/edgar/data/860730/000119312520043524/d864235d10k.htm,18.0,0.0,640.0,46092.0,0.0,0.0413,2932.0,2808.0,621.0,0.0,1346.0,480.0,0,0.4590723055934516,0.0022944444444444,0.1073492330321496,35.55555555555556,0.2233420892746644,156.0,0.2118008185538881,0.10196908096790831,0.19210753301448497,0.20158653081798458,3.5988331734291528,5.056245805348308,0.002291816226222806,0.4590723055934516
Amphenol,820313,2021,https://www.sec.gov/Archives/edgar/data/820313/000155837021000881/aph-20201231x10k.htm,338.9,0.0,9.9,0.0,1638.4,0.0,195.4,5384.9,1702.0,2664.1,338.9,352.3,0,1.7343909928352097,0.8947368421052632,0.1073492330321496,0.0292121569784597,0.2233420892746644,15.889347890233108,8.710337768679631,0.10196908096790831,2.273191067350094,0.20158653081798458,0.02879361342181889,2.8266831208519205,0.6390799592896695,1.7343909928352097
Tingo Group Inc.,854800,2023,https://www.sec.gov/Archives/edgar/data/854800/000121390023025186/f10k2022_tingogroupinc.htm,5828.0,146035.0,47069.0,76584.0,11792.0,2528.0,11092.0,770644.0,500316.0,64792.0,5828.0,514.0,1,0.5254237288135594,0.4337680164722031,0.3223131441092888,8.076355525051476,0.0807477659465196,132.2312971859986,45.10602235845654,0.279382584869501,3.830943578313229,0.07765317743093889,2.2056727381481314,4.892086694365453,0.3603059553613609,0.5254237288135594
Hubbell Incorporated,48898,2023,https://www.sec.gov/Archives/edgar/data/48898/000162828023002875/hubb-20221231.htm,84.3,0.0,545.9,0.0,709.1,0.0,144.2,2360.9,440.5,1471.6,84.3,146.9,0,0.5846047156726769,0.8947368421052632,0.1073492330321496,6.475682087781732,0.2233420892746644,28.00593119810202,3.0547850208044385,0.10196908096790831,1.3998976703307762,0.20158653081798458,2.0116553643153643,3.3675003331467606,0.6390799592896695,0.5846047156726769
"FTE Networks, Inc.",1122063,2022,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Intuitive Surgical,1035267,2019,https://www.sec.gov/Archives/edgar/data/1035267/000103526719000012/isrg-20181231x10k.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Plug Power Inc.,1093691,2023,https://www.sec.gov/Archives/edgar/data/1093691/000155837023002599/plug-20221231x10k.htm,150389.0,701440.0,724008.0,485194.0,679550.0,0.0,156430.0,4060214.0,690630.0,194356.0,150389.0,150389.0,1,0.9613820878348144,0.8947368421052632,1.0321738138686132,4.814235083682982,0.968792769160584,26.998078316898177,4.414945982228473,0.7091060643792098,1.6891629048221215,0.6774205473739174,1.7603092353892495,3.332135876280601,0.6390799592896695,0.9613820878348144
Builders FirstSource,1316835,2021,https://www.sec.gov/Archives/edgar/data/1316835/000156459021009308/bldr-10k_20201231.htm,58895.0,0.0,313537.0,0.0,543854.0,0.0,385536.0,1152783.0,423806.0,2222584.0,58895.0,16457.0,0,0.1527613504316069,0.8947368421052632,0.1073492330321496,5.323660752186094,0.2233420892746644,19.573529162068088,1.0992644007304118,0.10196908096790831,0.7415869979986573,0.20158653081798458,1.8442982734089552,3.024005257352584,0.6390799592896695,0.1527613504316069
T-Mobile US,1283699,2023,https://www.sec.gov/Archives/edgar/data/1283699/000128369923000016/tmus-20221231.htm,2435.0,0.0,2590.0,73028.0,6543.0,0.0,12275.0,69656.0,4507.0,0.0,2435.0,4127.0,0,0.1983706720977597,0.8947368421052632,0.1073492330321496,1.0636550308008217,0.2233420892746644,28.60616016427105,0.3671690427698574,0.10196908096790831,0.3127422097672934,0.20158653081798458,0.7244786974105865,3.387982453335177,0.6390799592896695,0.1983706720977597
Expeditors International,746515,2019,https://www.sec.gov/Archives/edgar/data/746515/000074651519000004/a201810-k.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Healthpeak Properties,765880,2019,https://www.sec.gov/Archives/edgar/data/765880/000162828019001407/hcp10-k12312018.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Walgreens Boots Alliance,1618921,2019,https://www.sec.gov/Archives/edgar/data/1618921/000161892119000069/wba-2019831x10k.htm,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4128622469233823,0.8947368421052632,0.1073492330321496,3.5925394548063125,0.2233420892746644,23.16045044594509,1.275229357798165,0.10196908096790831,0.8220808639358385,0.20158653081798458,1.5244331292093392,3.1847170171786185,0.6390799592896695,0.4128622469233823
Amphenol,820313,2021,https://www.sec.gov/Archives/edgar/data/820313/000155837021000881/aph-20201231x10k.htm,338.9,0.0,9.9,0.0,1638.4,0.0,195.4,5384.9,1702.0,2664.1,338.9,352.3,0,1.7343909928352097,0.8947368421052632,0.1073492330321496,0.0292121569784597,0.2233420892746644,15.889347890233108,8.710337768679631,0.10196908096790831,2.273191067350094,0.20158653081798458,0.02879361342181889,2.8266831208519205,0.6390799592896695,1.7343909928352097
Kimco Realty,879101,2023,https://www.sec.gov/Archives/edgar/data/879101/000143774923004541/kim20221231_10k.htm,3144.0,1727684.0,1193.1,15811.0,565464.0,6955.0,3144.0,9515508.0,7.9,0.0,0.0,147863.0,0,0.4128622469233823,2.212150127226463,0.0006905776750841,0.3794847328244274,0.3272959638452402,3026.56106870229,0.0025127226463104,0.0006903393360428728,0.0025095710370710354,0.28314376276936215,0.3217100474334092,8.015512646554045,1.1669405344774597,0.4128622469233823
